個案研判日,縣市別,區域,新增確診人數,累計確診人數
2021-07-31,境外移入,全區,2,1315
2021-07-31,新北市,全區,6,6796
2021-07-31,桃園市,全區,1,785
2021-07-30,台北市,全區,4,4809
2021-07-30,嘉義縣,全區,1,28
2021-07-30,境外移入,全區,1,1313
2021-07-30,新北市,全區,6,6790
2021-07-29,台北市,全區,7,4805
2021-07-29,嘉義縣,全區,9,27
2021-07-29,境外移入,全區,4,1312
2021-07-29,新北市,全區,4,6784
2021-07-29,高雄市,全區,1,90
2021-07-28,台北市,全區,6,4798
2021-07-28,嘉義市,全區,1,10
2021-07-28,境外移入,全區,2,1308
2021-07-28,新北市,全區,6,6780
2021-07-28,桃園市,全區,1,784
2021-07-28,高雄市,全區,2,89
2021-07-27,台北市,全區,6,4792
2021-07-27,境外移入,全區,2,1306
2021-07-27,新北市,全區,8,6774
2021-07-27,桃園市,全區,3,783
2021-07-27,高雄市,全區,1,87
2021-07-26,台北市,全區,4,4786
2021-07-26,境外移入,全區,1,1304
2021-07-26,新北市,全區,5,6766
2021-07-26,新竹縣,全區,1,111
2021-07-26,桃園市,全區,6,780
2021-07-25,台北市,全區,4,4782
2021-07-25,境外移入,全區,1,1303
2021-07-25,新北市,全區,3,6761
2021-07-25,桃園市,全區,3,774
2021-07-24,台北市,全區,7,4778
2021-07-24,境外移入,全區,1,1302
2021-07-24,新北市,全區,5,6758
2021-07-23,台中市,全區,1,206
2021-07-23,台北市,全區,7,4771
2021-07-23,基隆市,全區,1,313
2021-07-23,境外移入,全區,1,1301
2021-07-23,彰化縣,全區,2,272
2021-07-23,新北市,全區,9,6753
2021-07-23,桃園市,全區,3,771
2021-07-23,苗栗縣,全區,1,549
2021-07-22,台北市,全區,4,4764
2021-07-22,境外移入,全區,1,1300
2021-07-22,宜蘭縣,全區,1,98
2021-07-22,新北市,全區,13,6744
2021-07-22,桃園市,全區,4,768
2021-07-22,高雄市,全區,1,86
2021-07-21,台北市,全區,20,4760
2021-07-21,境外移入,全區,12,1299
2021-07-21,新北市,全區,13,6731
2021-07-21,新竹市,全區,1,43
2021-07-21,桃園市,全區,11,764
2021-07-20,台北市,全區,7,4740
2021-07-20,基隆市,全區,3,312
2021-07-20,境外移入,全區,6,1287
2021-07-20,新北市,全區,6,6718
2021-07-20,桃園市,全區,2,753
2021-07-19,台北市,全區,1,4733
2021-07-19,境外移入,全區,6,1281
2021-07-19,新北市,全區,11,6712
2021-07-19,桃園市,全區,3,751
2021-07-18,台北市,全區,5,4732
2021-07-18,境外移入,全區,3,1275
2021-07-18,新北市,全區,7,6701
2021-07-18,桃園市,全區,3,748
2021-07-17,台中市,全區,1,205
2021-07-17,台北市,全區,1,4727
2021-07-17,境外移入,全區,4,1272
2021-07-17,新北市,全區,5,6694
2021-07-17,桃園市,全區,1,745
2021-07-16,台北市,全區,13,4726
2021-07-16,境外移入,全區,3,1268
2021-07-16,宜蘭縣,全區,1,97
2021-07-16,彰化縣,全區,1,270
2021-07-16,新北市,全區,12,6689
2021-07-16,桃園市,全區,2,744
2021-07-15,台北市,全區,9,4713
2021-07-15,境外移入,全區,4,1265
2021-07-15,新北市,全區,2,6677
2021-07-15,桃園市,全區,3,742
2021-07-14,台中市,全區,2,204
2021-07-14,台北市,全區,9,4704
2021-07-14,境外移入,全區,11,1261
2021-07-14,新北市,全區,2,6675
2021-07-14,桃園市,全區,3,739
2021-07-13,台中市,全區,1,202
2021-07-13,台北市,全區,7,4695
2021-07-13,境外移入,全區,1,1250
2021-07-13,新北市,全區,17,6673
2021-07-13,桃園市,全區,2,736
2021-07-13,苗栗縣,全區,1,548
2021-07-12,台中市,全區,1,201
2021-07-12,台北市,全區,9,4688
2021-07-12,基隆市,全區,1,309
2021-07-12,境外移入,全區,1,1249
2021-07-12,新北市,全區,10,6656
2021-07-12,新竹市,全區,1,42
2021-07-12,桃園市,全區,1,734
2021-07-11,台中市,全區,1,200
2021-07-11,台北市,全區,11,4679
2021-07-11,境外移入,全區,3,1248
2021-07-11,彰化縣,全區,1,269
2021-07-11,新北市,全區,12,6646
2021-07-11,新竹縣,全區,1,110
2021-07-11,桃園市,全區,2,733
2021-07-10,台北市,全區,12,4668
2021-07-10,基隆市,全區,1,308
2021-07-10,境外移入,全區,2,1245
2021-07-10,新北市,全區,14,6634
2021-07-10,桃園市,全區,4,731
2021-07-09,台北市,全區,19,4656
2021-07-09,境外移入,全區,4,1243
2021-07-09,新北市,全區,11,6620
2021-07-09,桃園市,全區,1,727
2021-07-08,台北市,全區,12,4637
2021-07-08,境外移入,全區,3,1239
2021-07-08,新北市,全區,6,6609
2021-07-07,台北市,全區,14,4625
2021-07-07,境外移入,全區,1,1236
2021-07-07,新北市,全區,14,6603
2021-07-07,桃園市,全區,11,726
2021-07-06,台北市,全區,13,4611
2021-07-06,境外移入,全區,2,1235
2021-07-06,屏東縣,全區,1,48
2021-07-06,彰化縣,全區,1,268
2021-07-06,新北市,全區,12,6589
2021-07-05,台北市,全區,14,4598
2021-07-05,基隆市,全區,1,307
2021-07-05,境外移入,全區,3,1233
2021-07-05,屏東縣,全區,1,47
2021-07-05,新北市,全區,6,6577
2021-07-05,新竹縣,全區,1,109
2021-07-05,桃園市,全區,3,715
2021-07-05,苗栗縣,全區,2,547
2021-07-04,台北市,全區,17,4584
2021-07-04,境外移入,全區,5,1230
2021-07-04,彰化縣,全區,3,267
2021-07-04,新北市,全區,11,6571
2021-07-04,桃園市,全區,3,712
2021-07-03,台北市,全區,48,4567
2021-07-03,境外移入,全區,4,1225
2021-07-03,新北市,全區,24,6560
2021-07-03,新竹市,全區,1,41
2021-07-03,桃園市,全區,3,709
2021-07-02,台中市,全區,2,199
2021-07-02,台北市,全區,29,4519
2021-07-02,基隆市,全區,3,306
2021-07-02,境外移入,全區,1,1221
2021-07-02,新北市,全區,15,6536
2021-07-02,新竹市,全區,1,40
2021-07-02,新竹縣,全區,4,108
2021-07-02,桃園市,全區,3,706
2021-07-01,台北市,全區,18,4490
2021-07-01,境外移入,全區,3,1220
2021-07-01,新北市,全區,20,6521
2021-07-01,新竹市,全區,1,39
2021-07-01,新竹縣,全區,1,104
2021-07-01,桃園市,全區,5,703
2021-07-01,高雄市,全區,2,85
2021-06-30,台北市,全區,20,4472
2021-06-30,境外移入,全區,1,1217
2021-06-30,屏東縣,全區,1,46
2021-06-30,新北市,全區,25,6501
2021-06-30,桃園市,全區,5,698
2021-06-30,苗栗縣,全區,2,545
2021-06-30,高雄市,全區,2,83
2021-06-29,台北市,全區,20,4452
2021-06-29,基隆市,全區,1,303
2021-06-29,屏東縣,全區,1,45
2021-06-29,彰化縣,全區,2,264
2021-06-29,新北市,全區,22,6476
2021-06-29,新竹縣,全區,4,103
2021-06-29,桃園市,全區,4,693
2021-06-28,南投縣,全區,1,38
2021-06-28,台北市,全區,22,4432
2021-06-28,基隆市,全區,1,302
2021-06-28,境外移入,全區,1,1216
2021-06-28,彰化縣,全區,1,262
2021-06-28,新北市,全區,32,6454
2021-06-28,桃園市,全區,1,689
2021-06-27,南投縣,全區,1,37
2021-06-27,台北市,全區,33,4410
2021-06-27,台南市,全區,8,50
2021-06-27,境外移入,全區,1,1215
2021-06-27,屏東縣,全區,1,44
2021-06-27,新北市,全區,40,6422
2021-06-27,新竹市,全區,1,38
2021-06-27,桃園市,全區,4,688
2021-06-26,台北市,全區,30,4377
2021-06-26,基隆市,全區,3,301
2021-06-26,境外移入,全區,2,1214
2021-06-26,屏東縣,全區,3,43
2021-06-26,彰化縣,全區,1,261
2021-06-26,新北市,全區,36,6382
2021-06-26,新竹縣,全區,1,99
2021-06-26,桃園市,全區,3,684
2021-06-26,苗栗縣,全區,1,543
2021-06-25,台中市,全區,1,197
2021-06-25,台北市,全區,19,4347
2021-06-25,基隆市,全區,1,298
2021-06-25,宜蘭縣,全區,1,96
2021-06-25,彰化縣,全區,2,260
2021-06-25,新北市,全區,33,6346
2021-06-25,新竹縣,全區,4,98
2021-06-25,桃園市,全區,10,681
2021-06-25,苗栗縣,全區,3,542
2021-06-25,高雄市,全區,2,81
2021-06-24,南投縣,全區,2,36
2021-06-24,台北市,全區,35,4328
2021-06-24,基隆市,全區,9,297
2021-06-24,境外移入,全區,1,1212
2021-06-24,屏東縣,全區,6,40
2021-06-24,新北市,全區,53,6313
2021-06-24,新竹縣,全區,5,94
2021-06-24,桃園市,全區,8,671
2021-06-24,苗栗縣,全區,5,539
2021-06-24,高雄市,全區,6,79
2021-06-23,南投縣,全區,1,34
2021-06-23,台北市,全區,22,4293
2021-06-23,基隆市,全區,3,288
2021-06-23,宜蘭縣,全區,2,95
2021-06-23,屏東縣,全區,1,34
2021-06-23,彰化縣,全區,1,258
2021-06-23,新北市,全區,45,6260
2021-06-23,新竹縣,全區,9,89
2021-06-23,桃園市,全區,7,663
2021-06-23,苗栗縣,全區,4,534
2021-06-23,高雄市,全區,9,73
2021-06-22,南投縣,全區,2,33
2021-06-22,台中市,全區,1,196
2021-06-22,台北市,全區,24,4271
2021-06-22,基隆市,全區,2,285
2021-06-22,境外移入,全區,1,1211
2021-06-22,彰化縣,全區,1,257
2021-06-22,新北市,全區,44,6215
2021-06-22,新竹縣,全區,1,80
2021-06-22,桃園市,全區,1,656
2021-06-22,苗栗縣,全區,1,530
2021-06-21,台中市,全區,2,195
2021-06-21,台北市,全區,21,4247
2021-06-21,基隆市,全區,2,283
2021-06-21,彰化縣,全區,1,256
2021-06-21,新北市,全區,38,6171
2021-06-21,桃園市,全區,5,655
2021-06-21,苗栗縣,全區,3,529
2021-06-21,雲林縣,全區,1,21
2021-06-21,高雄市,全區,1,64
2021-06-20,台中市,全區,6,193
2021-06-20,台北市,全區,32,4226
2021-06-20,基隆市,全區,1,281
2021-06-20,境外移入,全區,2,1210
2021-06-20,彰化縣,全區,1,255
2021-06-20,新北市,全區,44,6133
2021-06-20,新竹縣,全區,4,79
2021-06-20,桃園市,全區,16,650
2021-06-20,苗栗縣,全區,3,526
2021-06-19,台中市,全區,1,187
2021-06-19,台北市,全區,29,4194
2021-06-19,基隆市,全區,2,280
2021-06-19,境外移入,全區,1,1208
2021-06-19,新北市,全區,82,6089
2021-06-19,新竹市,全區,2,37
2021-06-19,新竹縣,全區,3,75
2021-06-19,桃園市,全區,8,634
2021-06-18,台中市,全區,2,186
2021-06-18,台北市,全區,71,4165
2021-06-18,基隆市,全區,4,278
2021-06-18,境外移入,全區,1,1207
2021-06-18,新北市,全區,75,6007
2021-06-18,新竹縣,全區,1,72
2021-06-18,桃園市,全區,6,626
2021-06-18,花蓮縣,全區,1,68
2021-06-18,苗栗縣,全區,25,523
2021-06-17,台中市,全區,2,184
2021-06-17,台北市,全區,37,4094
2021-06-17,基隆市,全區,2,274
2021-06-17,新北市,全區,84,5932
2021-06-17,新竹縣,全區,10,71
2021-06-17,桃園市,全區,7,620
2021-06-17,花蓮縣,全區,2,67
2021-06-17,苗栗縣,全區,31,498
2021-06-16,台中市,全區,1,182
2021-06-16,台北市,全區,51,4057
2021-06-16,基隆市,全區,2,272
2021-06-16,境外移入,全區,3,1206
2021-06-16,新北市,全區,65,5848
2021-06-16,新竹縣,全區,4,61
2021-06-16,桃園市,全區,13,613
2021-06-16,花蓮縣,全區,8,65
2021-06-16,苗栗縣,全區,21,467
2021-06-16,高雄市,全區,1,63
2021-06-15,台中市,全區,2,181
2021-06-15,台北市,全區,27,4006
2021-06-15,台南市,全區,2,42
2021-06-15,嘉義縣,全區,1,18
2021-06-15,基隆市,全區,4,270
2021-06-15,境外移入,全區,3,1203
2021-06-15,彰化縣,全區,1,254
2021-06-15,新北市,全區,63,5783
2021-06-15,桃園市,全區,12,600
2021-06-15,花蓮縣,全區,2,57
2021-06-15,苗栗縣,全區,18,446
2021-06-14,台中市,全區,1,179
2021-06-14,台北市,全區,40,3979
2021-06-14,基隆市,全區,15,266
2021-06-14,宜蘭縣,全區,2,93
2021-06-14,彰化縣,全區,3,253
2021-06-14,新北市,全區,98,5720
2021-06-14,新竹縣,全區,3,57
2021-06-14,桃園市,全區,10,588
2021-06-14,花蓮縣,全區,4,55
2021-06-14,苗栗縣,全區,7,428
2021-06-14,雲林縣,全區,1,20
2021-06-13,台中市,全區,1,178
2021-06-13,台北市,全區,63,3939
2021-06-13,基隆市,全區,7,251
2021-06-13,境外移入,全區,1,1200
2021-06-13,彰化縣,全區,4,250
2021-06-13,新北市,全區,80,5622
2021-06-13,新竹縣,全區,2,54
2021-06-13,桃園市,全區,16,578
2021-06-13,花蓮縣,全區,1,51
2021-06-12,台中市,全區,2,177
2021-06-12,台北市,全區,67,3876
2021-06-12,基隆市,全區,16,244
2021-06-12,境外移入,全區,1,1199
2021-06-12,宜蘭縣,全區,1,91
2021-06-12,彰化縣,全區,2,246
2021-06-12,新北市,全區,132,5542
2021-06-12,新竹市,全區,2,35
2021-06-12,新竹縣,全區,1,52
2021-06-12,桃園市,全區,10,562
2021-06-12,花蓮縣,全區,3,50
2021-06-12,苗栗縣,全區,11,421
2021-06-12,雲林縣,全區,1,19
2021-06-12,高雄市,全區,1,62
2021-06-11,台中市,全區,4,175
2021-06-11,台北市,全區,47,3809
2021-06-11,台南市,全區,1,40
2021-06-11,基隆市,全區,8,228
2021-06-11,境外移入,全區,1,1198
2021-06-11,宜蘭縣,全區,3,90
2021-06-11,彰化縣,全區,7,244
2021-06-11,新北市,全區,119,5410
2021-06-11,新竹市,全區,3,33
2021-06-11,新竹縣,全區,12,51
2021-06-11,桃園市,全區,20,552
2021-06-11,花蓮縣,全區,2,47
2021-06-11,苗栗縣,全區,57,410
2021-06-11,雲林縣,全區,2,18
2021-06-10,南投縣,全區,2,31
2021-06-10,台北市,全區,57,3762
2021-06-10,台南市,全區,1,39
2021-06-10,台東縣,全區,1,22
2021-06-10,基隆市,全區,13,220
2021-06-10,境外移入,全區,3,1197
2021-06-10,宜蘭縣,全區,1,87
2021-06-10,彰化縣,全區,10,237
2021-06-10,新北市,全區,110,5291
2021-06-10,新竹市,全區,1,30
2021-06-10,新竹縣,全區,2,39
2021-06-10,桃園市,全區,14,532
2021-06-10,花蓮縣,全區,7,45
2021-06-10,苗栗縣,全區,43,353
2021-06-09,南投縣,全區,3,29
2021-06-09,台中市,全區,1,171
2021-06-09,台北市,全區,60,3705
2021-06-09,台南市,全區,1,38
2021-06-09,嘉義市,全區,1,9
2021-06-09,基隆市,全區,11,207
2021-06-09,境外移入,全區,1,1194
2021-06-09,宜蘭縣,全區,2,86
2021-06-09,彰化縣,全區,3,227
2021-06-09,新北市,全區,162,5181
2021-06-09,新竹縣,全區,1,37
2021-06-09,桃園市,全區,15,518
2021-06-09,苗栗縣,全區,12,310
2021-06-08,台中市,全區,1,170
2021-06-08,台北市,全區,54,3645
2021-06-08,台南市,全區,1,37
2021-06-08,基隆市,全區,8,196
2021-06-08,彰化縣,全區,2,224
2021-06-08,新北市,全區,123,5019
2021-06-08,新竹市,全區,1,29
2021-06-08,桃園市,全區,13,503
2021-06-08,苗栗縣,全區,16,298
2021-06-07,台北市,全區,59,3591
2021-06-07,嘉義縣,全區,1,17
2021-06-07,基隆市,全區,3,188
2021-06-07,境外移入,全區,3,1193
2021-06-07,宜蘭縣,全區,1,84
2021-06-07,屏東縣,全區,1,33
2021-06-07,彰化縣,全區,8,222
2021-06-07,新北市,全區,81,4896
2021-06-07,新竹市,全區,3,28
2021-06-07,新竹縣,全區,1,36
2021-06-07,桃園市,全區,5,490
2021-06-07,澎湖縣,全區,3,5
2021-06-07,苗栗縣,全區,35,282
2021-06-06,台中市,全區,2,169
2021-06-06,台北市,全區,65,3532
2021-06-06,台南市,全區,2,36
2021-06-06,嘉義市,全區,1,8
2021-06-06,基隆市,全區,3,185
2021-06-06,宜蘭縣,全區,9,83
2021-06-06,彰化縣,全區,3,214
2021-06-06,新北市,全區,140,4815
2021-06-06,新竹縣,全區,3,35
2021-06-06,桃園市,全區,16,485
2021-06-06,苗栗縣,全區,71,247
2021-06-06,雲林縣,全區,3,16
2021-06-06,高雄市,全區,3,61
2021-06-05,南投縣,全區,3,26
2021-06-05,台中市,全區,9,167
2021-06-05,台北市,全區,139,3467
2021-06-05,台南市,全區,1,34
2021-06-05,嘉義縣,全區,3,16
2021-06-05,基隆市,全區,13,182
2021-06-05,屏東縣,全區,4,32
2021-06-05,彰化縣,全區,11,211
2021-06-05,新北市,全區,225,4675
2021-06-05,新竹市,全區,1,25
2021-06-05,新竹縣,全區,7,32
2021-06-05,桃園市,全區,18,469
2021-06-05,苗栗縣,全區,66,176
2021-06-05,雲林縣,全區,1,13
2021-06-05,高雄市,全區,3,58
2021-06-04,南投縣,全區,2,23
2021-06-04,台中市,全區,7,158
2021-06-04,台北市,全區,145,3328
2021-06-04,嘉義縣,全區,1,13
2021-06-04,基隆市,全區,6,169
2021-06-04,境外移入,全區,2,1190
2021-06-04,宜蘭縣,全區,1,74
2021-06-04,屏東縣,全區,1,28
2021-06-04,彰化縣,全區,6,200
2021-06-04,新北市,全區,231,4450
2021-06-04,新竹市,全區,1,24
2021-06-04,新竹縣,全區,1,25
2021-06-04,桃園市,全區,12,451
2021-06-04,花蓮縣,全區,1,38
2021-06-04,苗栗縣,全區,40,110
2021-06-04,雲林縣,全區,1,12
2021-06-04,高雄市,全區,1,55
2021-06-03,台中市,全區,5,151
2021-06-03,台北市,全區,221,3183
2021-06-03,台南市,全區,2,33
2021-06-03,基隆市,全區,5,163
2021-06-03,境外移入,全區,2,1188
2021-06-03,宜蘭縣,全區,1,73
2021-06-03,彰化縣,全區,15,194
2021-06-03,新北市,全區,263,4219
2021-06-03,新竹市,全區,1,23
2021-06-03,桃園市,全區,29,439
2021-06-03,花蓮縣,全區,1,37
2021-06-03,苗栗縣,全區,33,70
2021-06-03,高雄市,全區,1,54
2021-06-02,南投縣,全區,1,21
2021-06-02,台中市,全區,3,146
2021-06-02,台北市,全區,146,2962
2021-06-02,台南市,全區,2,31
2021-06-02,台東縣,全區,4,21
2021-06-02,基隆市,全區,18,158
2021-06-02,彰化縣,全區,10,179
2021-06-02,新北市,全區,314,3956
2021-06-02,新竹市,全區,1,22
2021-06-02,新竹縣,全區,2,24
2021-06-02,桃園市,全區,28,410
2021-06-02,花蓮縣,全區,1,36
2021-06-02,苗栗縣,全區,12,37
2021-06-02,高雄市,全區,5,53
2021-06-01,台中市,全區,10,143
2021-06-01,台北市,全區,89,2816
2021-06-01,台南市,全區,1,29
2021-06-01,台東縣,全區,3,17
2021-06-01,嘉義縣,全區,4,12
2021-06-01,基隆市,全區,8,140
2021-06-01,境外移入,全區,4,1186
2021-06-01,宜蘭縣,全區,5,72
2021-06-01,彰化縣,全區,12,169
2021-06-01,新北市,全區,162,3642
2021-06-01,新竹縣,全區,1,22
2021-06-01,桃園市,全區,24,382
2021-06-01,澎湖縣,全區,1,2
2021-06-01,花蓮縣,全區,3,35
2021-06-01,苗栗縣,全區,2,25
2021-06-01,高雄市,全區,1,48
2021-05-31,台中市,全區,5,133
2021-05-31,台北市,全區,121,2727
2021-05-31,基隆市,全區,3,132
2021-05-31,境外移入,全區,4,1182
2021-05-31,彰化縣,全區,10,157
2021-05-31,新北市,全區,172,3480
2021-05-31,新竹市,全區,2,21
2021-05-31,新竹縣,全區,1,21
2021-05-31,桃園市,全區,27,358
2021-05-31,澎湖縣,全區,1,1
2021-05-31,花蓮縣,全區,1,32
2021-05-31,苗栗縣,全區,3,23
2021-05-31,高雄市,全區,1,47
2021-05-30,南投縣,全區,4,20
2021-05-30,台中市,全區,9,128
2021-05-30,台北市,全區,82,2606
2021-05-30,台東縣,全區,1,14
2021-05-30,嘉義縣,全區,3,8
2021-05-30,基隆市,全區,9,129
2021-05-30,宜蘭縣,全區,1,67
2021-05-30,彰化縣,全區,9,147
2021-05-30,新北市,全區,198,3308
2021-05-30,新竹市,全區,1,19
2021-05-30,桃園市,全區,24,331
2021-05-30,花蓮縣,全區,6,31
2021-05-30,苗栗縣,全區,9,20
2021-05-30,連江縣,全區,1,4
2021-05-30,高雄市,全區,1,46
2021-05-29,台中市,全區,33,119
2021-05-29,台北市,全區,169,2524
2021-05-29,台東縣,全區,5,13
2021-05-29,嘉義縣,全區,4,5
2021-05-29,基隆市,全區,14,120
2021-05-29,境外移入,全區,7,1178
2021-05-29,宜蘭縣,全區,5,66
2021-05-29,彰化縣,全區,2,138
2021-05-29,新北市,全區,218,3110
2021-05-29,新竹市,全區,1,18
2021-05-29,新竹縣,全區,2,20
2021-05-29,桃園市,全區,18,307
2021-05-29,花蓮縣,全區,4,25
2021-05-29,苗栗縣,全區,3,11
2021-05-29,雲林縣,全區,1,11
2021-05-29,高雄市,全區,1,45
2021-05-28,南投縣,全區,1,16
2021-05-28,台中市,全區,10,86
2021-05-28,台北市,全區,211,2355
2021-05-28,台南市,全區,6,28
2021-05-28,台東縣,全區,1,8
2021-05-28,嘉義市,全區,2,7
2021-05-28,基隆市,全區,8,106
2021-05-28,境外移入,全區,2,1171
2021-05-28,屏東縣,全區,1,27
2021-05-28,彰化縣,全區,9,136
2021-05-28,新北市,全區,270,2892
2021-05-28,新竹市,全區,1,17
2021-05-28,新竹縣,全區,1,18
2021-05-28,桃園市,全區,22,289
2021-05-28,花蓮縣,全區,9,21
2021-05-28,高雄市,全區,1,44
2021-05-27,南投縣,全區,1,15
2021-05-27,台中市,全區,10,76
2021-05-27,台北市,全區,223,2144
2021-05-27,台南市,全區,1,22
2021-05-27,台東縣,全區,4,7
2021-05-27,嘉義市,全區,3,5
2021-05-27,基隆市,全區,18,98
2021-05-27,境外移入,全區,4,1169
2021-05-27,宜蘭縣,全區,10,61
2021-05-27,屏東縣,全區,3,26
